id,sentence,split
00d3bf4412.mp3,সংগীত পরিবেশন করেন,train
00d45224a2.mp3,আরেকটি সফল উদাহরণ,train
00d46fac05.mp3,লাশ দুটি মর্গে রয়েছে,train
00d4be2b52.mp3,এ ঘটনার জের ধরে,train
00d5b15b7c.mp3,ডাকা অভিমুখে লংমার্চ শুরু করবেন,train
00d5e49387.mp3,এই প্রশ্নগুলো,train
00d5ee6f76.mp3,তার বন্দী খোঁপা কাঁধের ওপর,train
00d5f85d95.mp3,পালিয়ে গেছে,train
00d65808d5.mp3,এর সাফল্যের উপর,train
00d6ca84b4.mp3,সেদিকে নজর দিতে হবে,train
00d6eaa2a5.mp3,নজরে পড়েন তিনি,train
00d7160169.mp3,যেদিন ও’রা আসেন,train
00d753d238.mp3,তিনটি যানবাহনে,train
00d79e7353.mp3,ব্রিটিশ ও পাকিস্তানের বিরুদ্ধে,train
00d7b7a1df.mp3,যিনি একটি কার্যকর নৌবাহিনী,train
00d7d0866e.mp3,মর্জিশাসিত তাঁর জীবন,train
00d7fc5ad2.mp3,যতদিন আমাকে না দিচ্ছে,train
00d91140fb.mp3,ছেলেটির বয়স বছর চারেক,train
00d94e430e.mp3,একটি নতুন কুলি,train
00d9857251.mp3,তোমাদের আমি সেই যুগের কথা,train
00d9922748.mp3,আন্তর্জাতিক ভাষা দিবস,train
00da2db85d.mp3,নির্ধারিত রাইডসে চড়তে,train
00da56b869.mp3,কিছু প্রতিষ্ঠান,train
00daa99220.mp3,পেশায় আইনজীবী,train
00db454e59.mp3,প্রাকৃতিক নিয়মে প্রতিদিন,train
00db6e123e.mp3,ছুটির সিদ্ধান্ত,train
00dbcaeea9.mp3,অ্যাডভোকেট জয়নাল আবেদীন বলেন,train
00dcbeb27e.mp3,এক বেদনাবিধুর প্রেম কাহিনী,train
00dccd631f.mp3,এক পারিবারিক মণ্ডলে,train
00dd284cfa.mp3,অসংখ্য জনপ্রিয় গান,train
00dd57768e.mp3,লাভবান হওয়ায়,train
00dda04ca3.mp3,থলের ভিতর,train
00ddab44b2.mp3,তাদের পরামর্শ উপেক্ষা করে,train
00dded2e8a.mp3,যোদ্ধা,train
00de9e28ea.mp3,জন্ম ও বেড়ে ওঠা,train
00de9ede68.mp3,দুই দিনের মধ্যেই,train
00dee0988e.mp3,আমি তাকে বিয়ে করার,train
00df6e05f2.mp3,বাংলাদেশের সাম্প্রতিক নির্বাচনের পর,train
00dfbd08e0.mp3,বাংলা ছোট গল্প,train
00dff0c787.mp3,দ্বিতীয় বিশ্বযুদ্ধের পর আদিবাসী জনগণের নিরাপত্তার জন্য জাতিসংঘ ১৯৫৭ সালে আইএলও ১০৭ প্রণয়ন করে।,train
00e049a7e0.mp3,শীর্ষ সন্ত্রাসীদের তালিকা,train
00e15cf313.mp3,সন্ধ্যায় পুলিশ এল গ্রামে,train
00e1953700.mp3,তাকে বিক্রি করে দিতে পারে দলটি,train
00e1b72052.mp3,দুঃখ প্রকাশ করে যশরাজ ফিল্মস,train
00e1c4c2c0.mp3,চিনি দিয়ে রান্না করুন,train
00e1f2f586.mp3,৪ অক্টোবর,train
00e1f82cf1.mp3,অন্ধ হয়ে পড়েন,train
00e20f30d3.mp3,অন্যান্য কারণের মধ্যে,train
00e328ee10.mp3,মাসের পারফরমেন্স নিয়ে যখন,train
00e32eaeb8.mp3,ছোট-বড় হাজার হাজার,train
00e371c3ef.mp3,তাকে পার্সেলটি নিতে পাঠিয়েছিল,train
00e37d62b8.mp3,বাংলার শিক্ষক হয়ে,train
00e43366aa.mp3,সীমান্তের নো-ম্যানস ল্যান্ডে,train
00e471b1f8.mp3,বাংলাদেশ সংলাপের বিশেষত্ব,train
00e47908d1.mp3,লবণাক্তও ছিল না,train
00e4df5939.mp3,বার্সেলোনার গোলমুখে,train
00e504cfd4.mp3,শিক্ষাস্থল প্রথমে,train
00e5463680.mp3,এই আকস্মিক বইটির,train
00e57b39be.mp3,হয়রানি না করার নির্দেশ দেয়,train
00e5cb6ba4.mp3,অন্যদিকে একাত্তর থেকে শুরু করে,train
00e6126b89.mp3,মোটামুটি ব্যবসা করলেও,train
00e649f2f1.mp3,একটু ভড়কে যায়,train
00e65f47e7.mp3,রাজপথের আন্দোলনে,train
00e66d007a.mp3,যাত্রীরা অভিযোগ করেছেন,train
00e6be32e4.mp3,নরেন্দ্র মোদীর জীবনী,train
00e7daee57.mp3,এটি বিদ্রোহী কবি,train
00e7f558ea.mp3,খবর নিয়ে জানা গেল,train
00e8207d57.mp3,উলঙ্গভাবে বসে আছি আমি,train
00e849913a.mp3,তিয়াত্তর হওয়া,train
00e8bacd16.mp3,কলা কুশলীরা,train
00e8de8fdf.mp3,১৩২ রানে পিছিয়ে আছে,train
00e91af105.mp3,"নৌকায়, না সাঁকো বেঁধে",train
00e94885c5.mp3,১৬ই মে তার বিরুদ্ধে,train
00e99b019c.mp3,একসময় মুঘল দরবার,train
00eb1979ac.mp3,বড় বড় গোঁফ,train
00eb78922f.mp3,তাঁকে প্রিটোরিয়ার একটি হাসপাতালে,train
00eb900e81.mp3,তখন কি দাঁড়াবে,train
00ebb2dbd5.mp3,থাকার জন্যই তো,train
00ecbbe744.mp3,ভর্তি হন,train
00ed590fd5.mp3,খিচুড়ি দেওয়া হচ্ছিল,train
00ed5cbdd1.mp3,আপনি তাহাদিগকে পড়াইতেন,train
00ed6adfe7.mp3,দুজন প্রায়ই,train
00ed72e9e1.mp3,ভারতসাগর কবজায় নেয়ার,train
00eda2b0a4.mp3,তিনি সমালোচনার মুখেও পড়েছেন,train
00eed11873.mp3,ফায়ার সার্ভিসে খবর দিলে,train
00ef784911.mp3,সঙ্গে ছিলেন তার স্ত্রী,train
00f00313ff.mp3,মূলত মাংস দিয়ে তৈরি,train
00f04dc81b.mp3,তারা প্রাতিষ্ঠানিক,train
00f0522079.mp3,গাল বেয়ে,train
00f0cd4156.mp3,তাই আমি প্রধানমন্ত্রীর কাছে,train
00f1cb8885.mp3,মুহূর্তের মধ্যে জানা যাবে,train
00f1f81f0c.mp3,চর গুলগুলিয়া গ্রামে,train
00f2396ba9.mp3,৫৪ ও দশম উইকেটে,train
00f2f06892.mp3,ডিপিডিসির ব্যবস্থাপনা পরিচালক,train
00f318e9f2.mp3,একটি শোভাযাত্রা,train
00f33d5682.mp3,আলাদা আলাদা ভাবে,train
00f42bac99.mp3,ডিবির লোকেরা আমাকে,train
00f56ae101.mp3,আমরা দেখেছি যে,train
00f60b4727.mp3,যুক্তি দিয়ে,train
00f670c03e.mp3,এসময় ছিনতাইকারীরা,train
00f75bd35d.mp3,ভেবে ঠিক পায় না,train
00f7d9bf55.mp3,বলতে বলতেই,train
00f841b84d.mp3,বরদাস্ত করতে পারতেন না,train
00f8ecf59f.mp3,বনে বনে,train
00faace898.mp3,আপনার দান মনে করিয়া,train
00fadd66c7.mp3,সমস্ত কাগজ,train
00fb1a936c.mp3,বাঁ পায়ের ভলিতে,train
00fb55e27a.mp3,বাংলাদেশে প্রেক্ষাগৃহ ছিল,train
00fb61e94f.mp3,আপেল,train
00fc5d6d19.mp3,বর্ণনা পাওয়া যায়,train
00fc8396e2.mp3,মন্ত্রীদের মুখের,train
00fd33f477.mp3,র‌্যাব কর্মকর্তাকে গ্রেপ্তারের বিষয়ে,train
00fd4b107f.mp3,সমুদ্র সৈকত,train
00fd80b5a1.mp3,ধ্যান-জ্ঞান করে আসছি,train
00fefe869d.mp3,পরিবেশন করেছেন,train
010017d6d8.mp3,উত্তর খুঁজিতে খুঁজিতে,train
010028a0cf.mp3,লেখাপড়া করতে পারতাম,train
01006aa91a.mp3,ধর্মের কাজ সেভাবে করবো,train
0100775f68.mp3,২৮টি ওষুধের দোকানে,train
0100eda5b7.mp3,মলিন কমল-মালা,train
0101134fd1.mp3,মিথ্যা ও ষড়যন্ত্র করে,train
01011fbd62.mp3,তারা সকল,train
0101efa09b.mp3,"জাপানে নববর্ষ উপলক্ষে বানানো হয় চালের কেক, যাকে বলা হয় ‘মোশি’।",train
01020355ec.mp3,বিছানা থেকে,train
01021bb997.mp3,বাংলাদেশ নাটোক,train
010228f993.mp3,সাড়ে ৮টার দিকে,train
01023a34e6.mp3,আপাতত নিরাপদ আশ্রয়,train
010266848b.mp3,ইলিয়াস তরুণ পাঠক শ্রেণীর,train
01028519d3.mp3,রাজ জানান,train
01028fb20a.mp3,বালিতে আন্তর্জাতিক বিমানবন্দর,train
0102a82447.mp3,শিবম শর্মা ও লক্ষ্মীপতি বালাজি,train
0102b66195.mp3,অনুপ্রেরণা জোগাচ্ছে,train
0102f22791.mp3,মোট দেশজ উতপাদন বৃদ্ধির,train
010346c8b2.mp3,পালন করবে,train
01040137de.mp3,দাঙ্গাবাজের দল,train
0105817e39.mp3,আগে এর প্রতি গ্রামের,train
0105ee921c.mp3,মূল প্রস্তাব,train
01063127fc.mp3,সেই আয়াতটি অর্থাৎ,train
01067f51f2.mp3,নাশকতাকারী হিসেবে,train
01074d53ae.mp3,মনে হবে বুঝি,train
01076eafa0.mp3,ঘোড়া প্রস্তুত,train
0107a65e29.mp3,তখন গুপি তাকে বলল,train
0107e9e6eb.mp3,দ্বিমুখী অডিও,train
0108157f1a.mp3,বাংলাদেশের জন্য কোন সুযোগ,train
0108471844.mp3,আলোচনায় আসেন তিনি,train
01086639b5.mp3,নেতা-কর্মীদের সঙ্গে,train
010884edf8.mp3,দিনাজপুরে,train
01089d50fc.mp3,আইফোনের বিক্রির,train
0108be18cf.mp3,ও বোনের আপদ্ পড়িলে,train
0108cdfced.mp3,লর্ড কার্জন কিসের ভিত্তিতে,train
0108d5d597.mp3,উন্নয়ন সম্ভব নয়,train
010982a6dc.mp3,অবশ্য উদ্ধার করা দুরূহ,train
0109a519d8.mp3,সম্ভোগ,train
010a4b37a9.mp3,ডাকাতদল অস্ত্রের মুখে,train
010ad1782a.mp3,পাবনা,train
010add747a.mp3,আত্মরক্ষার প্রয়োজনটাই,train
010af230ec.mp3,সুচিত্রা সেনের পারিবারিক নাম ছিল রমা দাশগুপ্ত।,train
010b30757b.mp3,অবধারণ করিয়া রাখিয়াছি,train
010bd95822.mp3,গরিব বাঙ্গালীর ছেলে সাহেব হইয়া,train
010c21c374.mp3,যাতায়াত করত,train
010c2d0d77.mp3,অজানা এক কারণে,train
010c3b2480.mp3,স্থানীয় ইউনিয়ন পরিষদ চেয়ারম্যান,train
010c941d4b.mp3,সেখানে ফ্রান্সের বিরুদ্ধে,train
010d190b45.mp3,নেমেছিল বৃষ্টি,train
010d920cfb.mp3,ইউক্রেনের পরিস্থিতি,train
010da6285e.mp3,অপরাজিতা,train
010e0e10a3.mp3,বগুড়ায় চতুর্থ,train
010e333dcf.mp3,আমার ছেলেমেয়েরা,train
010e6e3294.mp3,ব্যাগের ভেতর থেকে,train
010e8d9edb.mp3,টেট্রাঅ্যামিন ইত্যাদি বলে,train
010e93d73e.mp3,আমাকে টেনে এনেছিল,train
010ee27913.mp3,কাঁপিতে লাগিলেন,train
010f6966bc.mp3,নয়তো হার্টফেল করত,train
010fb2520d.mp3,দুই গোলার্ধ থেকে,train
010fd1f06f.mp3,একবারও আকাশটা,train
010fe77eef.mp3,সংসদের কোনো সদস্য মারা গেলে,train
01103ebdbc.mp3,অংশগ্রহণ করেছি,train
011088dffd.mp3,দেশের দুই শীর্ষস্থানীয় প্রতিষ্ঠানের,train
0110f2775f.mp3,আমরা যে রাজাবাড়ি যাব,train
0111495e98.mp3,বাণিজ্যিকভাবে পাখির খামার গড়ে,train
0111af71a8.mp3,মোদির সামনে,train
011212642b.mp3,সোহরাব হোসেন ছায়ানটের,train
011219fd88.mp3,নামাজ সেরে বাবারা,train
01129c7bca.mp3,রাজনীতিতে যোগ দেন,train
0112ef2760.mp3,বলিউড নিউজ,train
01130fbd13.mp3,গ্যাস আবিষ্কৃত হয়েছে,train
011316ce46.mp3,আমি কোনোভাবেই,train
0113e7e75e.mp3,সবাই অপেক্ষা করছে,train
01140baad3.mp3,আঙুলে তুড়ি বাজিয়ে বলি,train
01142ed18e.mp3,সেখান থেকে বের হয়ে যেতে হয়,train
01143175dd.mp3,ব্লাডারটা খুলে ফেলে,train
0114639474.mp3,এর আগে তিনি,train
01147cb696.mp3,আগুনে বস্তির,train
011481592e.mp3,পারিবারিক শিক্ষাই,train
01148d68d9.mp3,গুলির আশঙ্কায়,train
011492c92e.mp3,শুনুন দলের অন্যতম সদস্য,train
01149e1b7b.mp3,সকল ধর্মবর্ণের আমেরিকানই,train
0114ae6fc2.mp3,জমায় নিউজিল্যান্ড,train
0114eb826d.mp3,কিছু টিপস দিয়েছেন,train
011585090f.mp3,পথিক,train
0115f83e28.mp3,ঘটনা ঘটে গেছে,train
011613f38c.mp3,একজন বাপ্টিস্ট ধর্মযাজক,train
01167992e1.mp3,সম্পর্ক রয়েছে,train
01168d2b5d.mp3,হরতালে টহলরত পুলিশের,train
0116921838.mp3,রূপ ও ছন্দের মিলনে,train
0116cc38f5.mp3,আঘাত হানে,train
01173183e1.mp3,আমরা ওদের দিকে,train
011747668c.mp3,সেজন্য হিস্পানিক কমিউনিটির কাছে,train
01175dbd12.mp3,দুইটি উপদল এ বিভক্ত হয়,train
011778d828.mp3,তা হয়নি,train
0117bcaf61.mp3,নিশ্চিত না হওয়ার আগে,train
0118626532.mp3,পদযাত্রাটি আগারগাঁওয়ের,train
01199a2b72.mp3,মেয়েদের ব্যাপারে,train
011b0701cc.mp3,তন্ত্র মন্ত্র শিক্ষা,train
011be9978b.mp3,তাই মনে করেন,train
011c544c40.mp3,পারোনি বলেই,train
011c670143.mp3,থেকে আলাদা হয়ে যায়,train
011ca8068b.mp3,প্রতি ছয়শ পরিবারের জন্য একজন করে কর্মী নির্দিষ্ট করা হয়েছিল।,train
011da4cbed.mp3,জানুয়ারি ও ফেব্রুয়ারির দুই সমীক্ষাতেই,train
011df31182.mp3,১৯৯৪ থেকে ১৯৯৯ সাল পর্যন্ত,train
011e321fa9.mp3,ইরাকের প্রধানমন্ত্রী নূরি আল মালিকি,train
011e6fbf35.mp3,হৃদরোগের চিকিৎসার জন্য,train
011ebca6a0.mp3,"নরোডোম শিয়ামনি,",train
011ee51247.mp3,আগুন নেভাতে,train
0120112e11.mp3,তাদের প্রভাববলয় থেকে বেরিয়ে যেতে,train
012056cb34.mp3,খবর অনুযায়ী,train
0120d18a41.mp3,ঢাকা এবং বাংলাদেশের বিভিন্ন শহরে,train
0120d83605.mp3,আরও কিছু গুরুত্বপূর্ণ,train
0121049756.mp3,সিরিয়ার রাসায়নিক হামলার,train
0121284fed.mp3,করে বেড়াব,train
01215c5c7d.mp3,১৯৬৪ সালে অকল্যান্ড প্রযুক্তি ইন্সটিটিউট,train
01217b71a9.mp3,এ ঘটনায় জাতিসংঘ,train
012185a863.mp3,কণ্ঠ মেলান প্রবাসীরা,train
0121a5a802.mp3,তারপর,train
012353243b.mp3,গুপ্ত চিন্তা টেনে বের করা,train
012375606e.mp3,শিক্ষক পুল,train
0123d17435.mp3,অযাচিত নিয়ন্ত্রণ,train
012440c37f.mp3,হওয়ার কথা রয়েছে,train
012507c7eb.mp3,"এই ভায়োলিন তৈরি, সেখানে",train
0125610541.mp3,"এদিকে, যুক্তরাষ্ট্র ও ইউরোপীয় ইউনিয়ন",train
012561b99e.mp3,ঝড়,train
0125de825d.mp3,নৃত্য পরিচালক তানজিল,train
0126280d92.mp3,তুরস্কের সরকার,train
0126679da6.mp3,দর্শকদের বিভ্রান্তি আছে,train
01268a56a3.mp3,কিন্তু তিলোত্তমা স্বীকার করছেন,train
0126f439b2.mp3,হরতালের পরিবর্তে,train
01272f0fe2.mp3,পারিবারিক,train
0127c6226d.mp3,মা কোথাও কাঁদছেন,train
0127dace19.mp3,সে বিষয়ে কিছু,train
01280416c8.mp3,এতই চুপিসারে সেরেছেন,train
012817560e.mp3,তবে যারা ভাবছেন,train
01285ba969.mp3,সময় শেষ হয়ে যায়নি,train
0128c71da7.mp3,ররী একটু দূরে দূরে,train
012967cbe0.mp3,সরু ইনলেটের ওপার থেকে,train
01296dda4b.mp3,বাকি নেই আর,train
0129d78901.mp3,দিদি,train
012a3529b8.mp3,ফায়ারসার্ভিস সূত্র জানায়,train
012a806be7.mp3,দলের কোন নেতা-কর্মীর,train
012ae72f69.mp3,বঙ্গবন্ধু সেতু হয়ে,train
012b0235a9.mp3,স্ত্রীর ব্যাগে,train
012b3748d8.mp3,সংকট নিরসনে,train
012c1c8af0.mp3,সূর্যোদয়,train
012d3d2adc.mp3,বিক্রমপুরের ভাগ্যকুল,train
012d4da434.mp3,২২৫ বলের ইনিংসে চার ১৬টি,train
012e5968f9.mp3,অনুষ্ঠানে শেখ হাসিনা,train
012eb7f24c.mp3,ধানমণ্ডি জোনের পরিদর্শক,train
012eeaf99b.mp3,সবগুলো রাইডসে ভিড় রয়েছে,train
012f20a955.mp3,সমস্যা তৈরি হওয়ায়,train
012f889097.mp3,এটি তাদের,train
012f8bd3da.mp3,আজকের খেলা,train
012feda42a.mp3,বালতির পানি,train
0130548023.mp3,আবার সে বড়লোক হওয়ার কথা।,train
013091b7e4.mp3,সালোয়ার কামিজ পরার,train
013142cd4b.mp3,এর গড় উচ্চতা হল,train
0131b05ef8.mp3,পরিকল্পনা করা হচ্ছে,train
0131d41953.mp3,জগৎ অসার ও পরমেশ্বরই,train
0131ef6fc5.mp3,এপ্রিল ফুল,train
013207c33b.mp3,উদয়ন ও জালালাবাদ,train
01322abf0c.mp3,৩০০০ টাকার মধ্যে,train
01325d8a2a.mp3,কোনো লোকের সঙ্গে রতিক্রিয়ার জন্যে,train
0132669430.mp3,বেশ কিছুদিন ধরেই,train
01327db608.mp3,নামে অভিহিত করা হয়,train
0132af02f7.mp3,এরপরও অধিকাংশ স্থানেই,train
0132b6f11a.mp3,দলের বেলজিয়ান গোলরক্ষক,train
01331ae7f0.mp3,নিজেদের ভদ্দরনোকি কেতা,train
0133b70621.mp3,পরিকল্পনা নিয়েছে ১৮ দল,train
0133cba7cb.mp3,এটি হবে তৃতীয় সিনেমা,train
013459a567.mp3,তাতে শাসকদল এবং বিরোধীদল,train
0134b9ce90.mp3,জিততে পারেনি তারা,train
0134ebdec7.mp3,সকালে রওনা দেও,train
0134fee3cb.mp3,আকরাম খানের স্ত্রী সাবিনা আকরাম,train
013557cdf6.mp3,স্বতন্ত্র বেতন কাঠামো,train
0136485823.mp3,সবচেয়ে বড় জিনিস যে,train
0136677ba8.mp3,ধর্মপুরে ব্যবসায়ী,train
0136702d0e.mp3,পরামর্শ,train
0136f9acc5.mp3,সেবা প্রাপ্তির ক্ষেত্রে,train
01372ebb24.mp3,যা যুক্তরাষ্ট্রের চেয়েও বেশি,train
01376b22ea.mp3,ঘোষণা করার কথা রয়েছে,train
01379b4a29.mp3,গেস্টরুমের বিছানাটা,train
0137ac9b44.mp3,আজকে আবার জীবন আমার,train
0137b4a86b.mp3,এটা আমাদের চতুর্মাত্রিক,train
01382b0be1.mp3,রাজধানীর চকবাজার এলাকায়,train
01387d39e8.mp3,লাম্বের সঙ্গে বাদ পড়েছেন,train
01389ea5bb.mp3,ভর্তির প্রক্রিয়া শুরু করা হবে,train
01394ebbee.mp3,চীন থেকে,train
0139ab05f3.mp3,গ্রিক ভাষায়,train
0139b26459.mp3,৭ গোল করা,train
0139defac5.mp3,সব দেশেই লেগে থাকে,train
013a376e49.mp3,সিলেটে আইলাম কি,train
013a530102.mp3,জাহাজটি রক্ষার জন্য,train
013a58be9d.mp3,বৃষ্টিপাতের ধরন পাল্টে যাওয়া,train
013a661e1a.mp3,তারপর তিনি,train
013a739775.mp3,ছিল না,train
013a74dafa.mp3,গিফট আইটেম,train
013a8c7a03.mp3,ফলানো সম্ভব,train
013aeaeaec.mp3,১৯৫৫ সালে,train
013c5544c8.mp3,রাশিচক্র,train
013cce5d61.mp3,কোন সাপ এই মুহূর্তে,train
013cd9d091.mp3,আমি খুব আনন্দিত,train
013cef7ab9.mp3,বেশ লক্ষণীয় একটি দিক,train
013d30e11f.mp3,দিন চলে যায়,train
013df34d37.mp3,জানি না-আশার আলোকে,train
013e2b88c5.mp3,৫৭ রানের জুটি গড়ে,train
013e8fc18a.mp3,আমি কথা না বলে,train
013eb2aa8a.mp3,শিবানী এবং তাঁর ছেলেমেয়েরা,train
013ef0e631.mp3,মাসাজ করুন,train
013efe446a.mp3,মূল লড়াই হবে বলে,train
013f27a7df.mp3,বাড়তি এক লক্ষ,train
013f34ebf5.mp3,সহায়ক বই হিসেবে,train
013fc94a3d.mp3,অন্য ছেলে আব্দুল্লাহ,train
013fcc0dfd.mp3,কো পাইললট,train
013fce97aa.mp3,ধাবিত হয়,train
013fe9fddb.mp3,একক প্রার্থীরা,train
014028df54.mp3,বাংলাদেশে সাহিত্য-সংস্কৃতি,train
0140d9b95c.mp3,লিমন একবার চোখ খুলে,train
0140f76745.mp3,অহল্যার প্রশংসায়,train
014197a710.mp3,এখন আর কেউ নেই,train
0141f327d4.mp3,ভ্রম সংশোধন করা গিয়াছে,train
0142c52a2e.mp3,আমার যতটুকু প্রতিভা,train
0143071f0f.mp3,তবে পিঠে আর-একটা,train
014346d334.mp3,না থাকায়,train
014398248d.mp3,পরে কথা বলি,train
0143ac0750.mp3,দুই নাতনি রিয়া ও রাইমা সেন,train
0143dd93c6.mp3,পাখির দানা মুহে দেয়,train
01448b3f9e.mp3,অঞ্জন দত্তের,train
0144b3690a.mp3,তথ্যচিত্রটি দেখানো যাচ্ছে না,train
0144d2818e.mp3,বর্ণাঢ্য এক জীবনের,train
0144d4a791.mp3,শিব-মন্দিরের চতুর্দিকে,train
0144fea0f7.mp3,বিলে গ্রেপ্তারি পরোয়ানা ছাড়া,train
01453961a9.mp3,ইস্পাহানি ছাড়াও,train
0145d481ac.mp3,আবিষ্কার করেছে বিজ্ঞানীরা,train
0146501587.mp3,সন্ত্রাসের বিপক্ষে,train
01466e2d9a.mp3,এখন আপিলে আটকে গেছে,train
014686ca77.mp3,শিলালিপি হতে,train
0146a0f968.mp3,জল্পনা কাটেনি,train
014720985b.mp3,আগের প্রস্তাবে,train
0147d47ad2.mp3,করা হয়নি,train
0148199319.mp3,১০ মন জাটকা,train
01498e4be4.mp3,নৌকার ছবি,train
014994c218.mp3,৬টি বিভাগ গঠন করে,train
014a254b6c.mp3,পেপার-ব্যাক বইয়ের প্রচলন,train
014a3a9cfa.mp3,ভ্রমণ কাহিনী,train
014a580323.mp3,"৩ মে,প্রধানমন্ত্রী",train
014a9b974d.mp3,উপাদানকে বলা হয় প্লাজমিড,train
014aa02c92.mp3,মানুষের সংস্কৃতিতে,train
014acc1da2.mp3,আইনে পরিণত হতে,train
014b58cba6.mp3,এ অর্থ রাতারাতি তো,train
014b9c76cb.mp3,গোল গোল কাঠ,train
014c08a882.mp3,৫ জন নতুন ডিজাইনার,train
014c0f7d07.mp3,সেখানে মোতায়েন ছিল,train
014cb40ea2.mp3,বিষয়টি মোবাইল ফোনে,train
014cd933e8.mp3,এখানে কাজ হবে না,train
014d48fb19.mp3,তার মতো প্রায় আড়াইশ শিক্ষার্থী,train
014d5b6755.mp3,মনুষ্যবল হইতে প্রাকৃতিক বল,train
014d5c751c.mp3,মার্কিন যুক্তরাষ্ট্রের চেয়ে,train
014e35f08b.mp3,স্বর্ণলুটের পর,train
014e3e1280.mp3,একবছরে ক্ষতি হয়,train
014eccbe8d.mp3,ও শুভেচ্ছা জানাচ্ছি,train
014ece32c0.mp3,চুরি করতে পারে না,train
014fd85b9d.mp3,সুলেখার মা বললেন,train
014fe4350a.mp3,বিষাক্ত তামাক সেবনের বদলে,train
014ff86ecd.mp3,আত্মহত্যার চেষ্টা করেছে,train
015001d83b.mp3,বলে মনে করা হচ্ছে,train
015025f1da.mp3,এখন নিজেই বলুন,train
0150c2c781.mp3,সে পথে চলতে পারে নি,train
0150fd00e1.mp3,দেখা করলাম,train
0151a5e97e.mp3,জসিমউদ্দিন আহমেদ,train
0151a6d4ed.mp3,বানী,train
0151d3f388.mp3,হয়ে যায়,train
015233dd44.mp3,এদিকে পুলিশের বন্দুকযুদ্ধ নিয়ে,train
0152366269.mp3,বৃষ্টি কমে যাবে একসময়,train
0152b6d207.mp3,টানা বেশ কয়েক দিন,train
0152c80893.mp3,সংসদ বর্জন,train
01532d8fba.mp3,কেমন নারীদেরকে,train
015336cc71.mp3,নাকি 'ইয়াবা' নামক,train
01538e7cd8.mp3,স্পেনের অন্যতম সফল দলটির,train
0153d4fae0.mp3,সুইটি,train
01542e8204.mp3,বের করে আনা হয়েছে,train
0154693c68.mp3,দেওয়া আছে কিনা,train
015486ae4f.mp3,এ জে মোহাম্মাদ আলী,train
0154abe615.mp3,তাদের একজন কর্মী,train
0154b33f42.mp3,ওপর প্রদত্ত সর্বোচ্চ,train
0154e0b24d.mp3,কেউ আবার ভীষণ উত্তেজিত,train
0154ecf48b.mp3,সংরক্ষণ করতে হব,train
01558d59f2.mp3,স্বাস্থ্যও তার ভালো নয়,train
0155e8356a.mp3,পরের দুঃখে দীনবন্ধুর ন্যায়,train
0157103e77.mp3,তারা প্রাতিষ্ঠানিক,train
01578bd051.mp3,একাগ্রচিত্ত হইতে পারে না,train
01579a019e.mp3,হোটেল রেডিসন,train
0157a4642d.mp3,তাদের বোঝাতে হতো,train
0157e70744.mp3,তিনি রাজা,train
0158fbb7df.mp3,দক্ষিণ ভারত মহাসাগরের প্রায় চারশো বর্গকিলোমিটার এলাকা জুড়ে এই ১২২টি জিনিস ছড়িয়ে আছে।,train
01598158a4.mp3,হেয় জ্ঞান করিতে লাগিলেন,train
0159a3bb9f.mp3,জাদুঘর করা অত্যন্ত জরুরি,train
0159b126f9.mp3,এভাবে মাঝে মাঝে করুন,train
015ab74212.mp3,বলাইবাহুল্য,train
015cd2bb26.mp3,এ অ্যালবামে অনেকেরই,train
015d5f56e5.mp3,আদান-প্রদানের জন্য,train
015d7437b7.mp3,মূলত সেক্সের কথা,train
015dec6ab0.mp3,প্রধান কোচ হিসেবে নিয়োগ দেয়,train
015e502c79.mp3,এ রকম গল্প বড় মনোহর,train
015e86d6ac.mp3,সাবেক বিশ্বসেরা,train
015f1ea678.mp3,জীবন বৃত্তান্ত,train
015f86c8c5.mp3,সতর্ক পাহারার মধ্যেও,train
0160238f36.mp3,বিডিনিউজ টোয়েন্টিফোর ডটকমের,train
016082f788.mp3,একপর্যায়ে বিভার জীবনে আসে অতীশ,train
0160b241dd.mp3,কমিটি প্রধান,train
01615b7bef.mp3,কিন্তু এই দ্বিতীয় অভিযানেও,train
01616de129.mp3,ওসামা বিন লাদেন নিহত হন,train
0161f4d538.mp3,এর মধ্যে আছেন,train
01625eaa9a.mp3,কালাসোনা এক সময়,train
01627c1dc3.mp3,সেটা বলছি না,train
0163614dda.mp3,রক্ষা করেন,train
01636bdf6b.mp3,আরো বেশী,train
0163aaa2fd.mp3,বাড়ানো কমানো সম্ভব বলে,train
01645d776e.mp3,মিস ইউনিভার্স খেতাব,train
01657980f9.mp3,স্ট্রাইকিং ফোর্স হিসেবে,train
0165e9b23d.mp3,আজকালের মধ্যে,train
0167049563.mp3,ক্যাপ্টেন জেমস হেনসি সেভিয়ার,train
01672bf945.mp3,৪টি চমৎকার টিপস,train
01672ceaf9.mp3,কি নিয়ে ভাবছেন,train
01673b5228.mp3,কানামাছি খেলা,train
0167599006.mp3,মারাত্মক ক্ষতি বয়ে নিয়ে আসবে,train
0167818fd9.mp3,"দাম: ৬,৫০০ টাকা",train
0168076e59.mp3,লক্ষ্যকরে বোমা ছোড়ে,train
016808203e.mp3,নাইজারের প্রথম প্রেসিডেন্ট,train
01683c5b85.mp3,তাঁর ছেলে,train
0168dba8fc.mp3,মার্কিন যুক্তরাষ্ট্রের চেয়ে,train
